,playerId,nameFirst,nameLast,position,collegeId,Games played,nflId,Player Code,Team Code,Conference Code,NFL Forced Fumbles,NFL Fumble Turnover,NFL Interceptions,NFL Interception Yards,NFL Passing Yards,passAtt,passComp,NFL Passing TDs,NFL Pass Interceptions,NFL Yards per Completion,NFL Receptions,NFL Reception Yards,NFL Fumble on Reception,NFL Rushing Yards,NFL Rushing TDs,NFL Sacks,NFL Sack Yards,NFL Tackles,NCAA Games played,NCAA Yards per Carry,NCAA Rush TDs per Game,NCAA Pass Completion,NCAA Yards per Completion,NCAA Pass TDs per Game,NCAA Reception TDs per Game,NCAA Yards per Reception,NCAA Solo Tackle per Game,NCAA Assisted Tackle per Game,NCAA Tackle for Loss per Game,NCAA Yards per Tackle for Loss,NCAA Sacks per Game,NCAA Yards per Sack,NCAA Forced Fumbles per Game,NCAA Fumbles per Game,NCAA Broken up Pass per Game
319,20120062,Casey,Hayward,DB,37240.0,55,2532861.0,1019134,736,911,0.0,0.0,31.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,42,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,1.26,0.43,1.94,0.0,0.0,0.05,0.0,0.74
320,20100100,Everson,Griffen,DE,90089.0,59,496790.0,1010997,657,905,0.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.5,-648.0,583.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.25,0.6,6.34,0.48,7.3,0.04,0.0,0.04
321,20130023,Sharrif,Floyd,DT,32611.0,17,2540150.0,1031915,235,911,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,-96.0,145.5,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,1.73,0.79,3.19,0.14,7.33,0.03,0.0,0.03
322,20090150,Jasper,Brinkley,LB,29208.0,20,79840.0,1003281,648,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,-42.0,343.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,1.77,0.38,4.8,0.19,8.0,0.15,0.0,0.0
323,20140072,Scott,Crichton,DE,97331.0,12,2543639.0,1033518,528,905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,1.71,1.34,4.39,0.59,5.78,0.26,0.0,0.24
324,20140225,Jabari,Price,DB,27599.0,19,2543624.0,1032939,457,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,1.29,0.23,3.89,0.02,13.0,0.05,0.0,0.6
325,20120224,Alfonzo,Dennard,DB,68588.0,8,2532832.0,1017326,463,25354,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.67,0.07,2.0,0.0,0.0,0.02,0.0,0.5
326,20130083,Logan,Ryan,DB,7102.0,65,2540162.0,1025820,587,823,0.0,0.0,18.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-70.0,672.5,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,1.74,0.34,4.26,0.01,8.0,0.06,0.0,0.91
327,20100166,Stevenson,Sylvester,LB,84112.0,3,496955.0,1004263,732,5486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-63.0,111.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,3.31,0.5,4.54,0.21,7.64,0.08,0.0,0.23
328,20130453,Michael,Carter,DB,55455.0,2,2550517.0,1024866,428,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.72,0.09,5.2,0.03,11.0,0.07,0.07,0.59
329,20100015,Jason,Pierre-Paul,DE,33620.0,49,496843.0,1026001,651,823,0.0,0.0,4.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,-764.0,686.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.38,1.19,3.23,0.42,4.73,0.08,0.0,0.15
330,20140815,Thomas,Gordon,S,48109.0,5,2550294.0,1024783,418,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2.13,0.26,4.17,0.07,9.0,0.09,0.0,0.13
331,20130229,Everett,Dawkins,DT,32306.0,4,2539225.0,1023923,234,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.02,0.31,5.07,0.13,9.33,0.02,0.0,0.09
332,20120016,Quinton,Coples,DE,27599.0,19,2532818.0,1017324,457,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,-189.0,144.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.45,0.92,4.99,0.55,6.88,0.11,0.0,0.09
333,20110054,Jaiquawn,Jarrett,DB,19122.0,18,2495177.0,1011145,690,875,0.0,0.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,-33.0,156.0,37,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.78,2.65,0.15,1.27,0.0,0.0,0.05,0.03,0.35
334,20110222,Anthony,Gaitor,DB,33199.0,4,2499268.0,1008934,231,818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-21.0,25.5,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,1.09,0.44,3.94,0.09,7.0,0.03,0.0,0.63
335,20110084,Mason,Foster,LB,98195.0,21,2495281.0,1011987,756,905,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-40.0,257.5,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,3.49,0.91,3.91,0.26,7.68,0.19,0.0,0.3
336,20100003,Gerald,McCoy,DT,73019.0,51,496816.0,1002932,522,25354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,-463.0,547.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.92,1.06,4.34,0.5,6.56,0.04,0.0,0.16
337,20110020,Adrian,Clayborn,DE,52242.0,42,2495140.0,1001545,312,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,-331.0,191.5,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,2.76,0.95,5.6,0.46,8.53,0.16,0.0,0.19
338,20100969,Damaso,Munoz,LB,7102.0,3,2543930.0,1003150,587,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,2.76,0.46,3.13,0.18,3.33,0.08,0.0,0.04
339,20141009,Ryne,Giddins,DE,33620.0,3,2551361.0,1025996,651,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,1.12,0.77,4.09,0.41,5.49,0.12,0.0,0.05
340,20140769,Euclid,Cummings,DT,30332.0,3,2550480.0,1023992,255,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.92,0.32,3.83,0.15,6.18,0.03,0.03,0.06
341,20110143,Josh,Thomas,DB,14260.0,9,2508121.0,1008409,86,875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,1.74,0.27,3.16,0.06,7.5,0.14,0.0,0.66
342,20100418,Anderson,Russell,DB,43210.0,4,2507827.0,81510,518,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-24.0,96.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,1.81,0.08,2.5,0.02,0.0,0.15,0.0,0.23
343,20100175,Greg,Hardy,DE,38677.0,4,496792.0,1002219,433,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,-147.0,184.5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.71,0.94,7.06,0.79,7.7,0.0,0.0,0.24
344,20140462,Denicos,Allen,LB,48824.0,4,2550538.0,1024764,416,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,2.74,0.92,4.3,0.39,7.38,0.04,0.0,0.14
345,20140973,Robert,Nelson,DB,85287.0,13,2550631.0,1025345,28,905,0.0,0.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.74,0.13,2.36,0.02,2.0,0.0,0.05,0.4
346,20130099,Nico,Johnson,LB,35487.0,16,2539193.0,1022894,8,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,1.65,0.36,2.97,0.04,10.0,0.09,0.0,0.15
347,20120232,Greg,Scruggs,DE,40292.0,7,2535138.0,1016859,367,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-15.0,22.5,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.79,0.66,5.21,0.28,8.5,0.07,0.0,0.03
348,20110821,Orie,Lemon,LB,74078.0,12,2495303.0,1002871,521,25354,0.0,0.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,2.62,0.52,3.41,0.1,6.4,0.08,0.0,0.42
349,20120019,Shea,McClellin,DE,83725.0,15,2532907.0,1015593,66,923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-15.0,139.5,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.5,0.73,5.19,0.44,6.1,0.09,0.0,0.05
350,20140473,Brandon,Dunn,DT,40292.0,47,2550559.0,1032500,367,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-15.0,140.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,1.18,0.21,3.38,0.08,5.33,0.0,0.0,0.05
351,20100571,Barry,Church,S,43606.0,42,494259.0,1003858,709,875,0.0,0.0,22.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-48.0,738.5,24,-16.0,0.0,0.0,0.0,0.0,0.0,12.0,4.75,3.21,0.58,2.71,0.1,4.8,0.17,0.04,0.33
352,20100226,George,Selvie,DE,33620.0,20,496853.0,80941,651,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,-99.0,198.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,1.32,0.9,4.8,0.34,7.18,0.08,0.0,0.28
353,20110040,Bruce,Carter,LB,27599.0,41,2495136.0,1010074,457,821,0.0,0.0,15.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-32.0,277.5,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,1.65,0.59,5.14,0.23,7.06,0.03,0.0,0.16
354,20140476,Devekeyan,Lattimore,LB,33620.0,14,2550579.0,1025979,651,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,2.53,0.66,5.17,0.31,7.53,0.12,0.0,0.14
355,20120038,Andre,Branch,DE,29631.0,32,2532801.0,1008648,147,821,0.0,0.0,3.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,-197.0,170.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,2.0,0.7,4.84,0.38,6.46,0.02,0.0,0.22
356,20130562,LaRoy,Reynolds,LB,22904.0,53,2541741.0,1026910,746,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,157.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,3.5,0.61,3.51,0.05,6.0,0.02,0.0,0.12
357,20100109,Corey,Wootton,DE,60208.0,19,496883.0,81462,509,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-87.0,88.5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.96,0.96,5.18,0.61,6.21,0.09,0.0,0.09
358,20120246,Terrence,Frederick,DB,77843.0,5,2532996.0,1018563,697,25354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,1.02,0.46,4.41,0.12,8.83,0.04,0.06,0.62
359,20090231,Jamarca,Sanford,S,38677.0,11,71459.0,74248,433,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,126.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,2.0,0.31,2.5,0.04,10.0,0.15,0.0,0.0
360,20140026,Marcus,Smith,DE,40292.0,33,2543725.0,1032470,367,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-48.0,106.5,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.75,0.92,6.24,0.67,7.71,0.22,0.0,0.17
361,20120140,Najee,Goode,LB,26506.0,40,2533016.0,1019348,768,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-12.0,199.5,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.92,0.56,3.56,0.2,6.5,0.05,0.0,0.18
362,20130212,Joe,Kruger,DE,84112.0,4,2540192.0,1034713,732,5486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,1.2,0.56,4.57,0.36,6.0,0.12,0.0,0.12
363,20140867,Frances,Mays,DE,32307.0,3,2550304.0,1052264,228,876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,10.0,0.5,10.0,0.0,0.0,0.0
364,20110021,Phil,Taylor,DT,76706.0,12,2508106.0,1003054,51,25354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.0,52.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.78,0.41,3.26,0.11,7.2,0.04,0.0,0.09
365,20120478,Steven,Johnson,LB,66045.0,32,2535514.0,1016713,328,25354,0.0,1.0,7.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-21.0,159.5,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,3.17,0.4,2.35,0.07,5.0,0.07,0.0,0.17
366,20110052,Marvin,Austin,DT,27599.0,20,2495114.0,1010087,457,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-30.0,63.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1.48,0.3,6.93,0.2,8.6,0.04,0.0,0.16
367,20130440,Lerentee,McCray,LB,32611.0,48,2539662.0,1016293,235,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,-46.0,115.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.78,0.39,3.6,0.14,5.56,0.09,0.0,0.12
368,20100695,Mitch,Unrein,DE,82071.0,25,2508016.0,84145,811,5486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-38.0,138.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,2.28,0.34,3.53,0.22,4.36,0.04,0.0,0.04
369,20100646,Josh,Gordy,DB,48858.0,23,2507982.0,79966,129,875,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,1.45,0.05,3.0,0.0,0.0,0.05,0.0,0.77
370,20090607,Phillip,Hunt,DE,77006.0,4,89736.0,71968,288,24312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,1.54,1.42,6.7,1.08,7.64,0.23,0.0,0.08
371,20120237,Cam,Johnson,LB,22904.0,5,2533452.0,1019215,746,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-24.0,13.5,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,1.54,0.86,4.44,0.32,7.67,0.08,0.0,0.19
372,20140154,Jeremiah,George,LB,50011.0,29,2543594.0,1032205,311,25354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-32.0,133.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,3.14,0.57,3.0,0.12,6.0,0.11,0.0,0.32
373,20120570,J.K.,Schaffer,LB,45221.0,1,2535846.0,1015922,140,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,3.39,0.61,3.68,0.2,6.0,0.13,0.0,0.33
374,20130068,Leon,McFadden,DB,92115.0,14,2539300.0,1025887,626,5486,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,51,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.02,0.25,4.62,0.04,8.0,0.02,0.02,0.73
375,20100506,Aaron,Berry,DB,15260.0,4,2507891.0,1003068,545,823,0.0,0.0,3.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.7,0.22,3.2,0.04,4.0,0.0,0.13,0.87
376,20090015,Brian,Cushing,LB,90089.0,23,80421.0,80954,657,905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,-105.0,472.5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,2.0,0.81,4.76,0.23,7.33,0.08,0.0,0.46
377,20130024,Bjoern,Werner,DE,32306.0,20,2540141.0,1031885,234,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-72.0,186.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.92,0.9,6.09,0.6,7.62,0.08,0.0,0.36
378,20130012,D.J.,Hayden,DB,77006.0,46,2539237.0,1039582,288,24312,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-88.0,407.5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.85,0.48,3.26,0.05,10.0,0.3,0.0,0.95
379,20100220,Jamar,Chaney,LB,39762.0,11,496907.0,82678,430,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,4.46,0.35,4.22,0.15,7.5,0.15,0.0,0.15
380,20130205,Stacy,McGee,DT,73019.0,38,2539285.0,1017876,522,25354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-32.0,153.5,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.31,0.37,3.47,0.1,8.0,0.0,0.0,0.0
381,20100765,Royce,Adams,WR,47906.0,3,2533355.0,1003089,559,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.67,0.33,0.08,1.0,0.0,0.0,0.0,0.0,0.0
382,20130437,Daren,Bates,LB,36849.0,60,2541539.0,1023106,37,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.5,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,2.88,0.36,3.71,0.1,7.6,0.04,0.0,0.18
383,20130410,Cody,Davis,S,79415.0,48,2541135.0,1018628,700,25354,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,158.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,1.55,0.3,3.17,0.02,7.0,0.08,0.0,0.45
384,20140755,Aaron,Hill,LB,55455.0,4,2550432.0,1024880,428,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,1.72,0.21,3.0,0.08,4.29,0.12,0.0,0.09
385,20140254,Terrance,Mitchell,DB,97403.0,39,2543637.0,1033526,529,905,0.0,0.0,18.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.5,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1.53,0.08,2.33,0.0,0.0,0.11,0.0,0.66
386,20110072,Martez,Wilson,LB,61801.0,3,2495496.0,1009224,301,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-21.0,33.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,4.28,0.68,4.35,0.28,7.0,0.16,0.0,0.28
387,20130185,DeVonte,Holloman,LB,29208.0,2,2539941.0,1025931,648,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,1.31,0.31,2.4,0.04,5.5,0.06,0.0,0.27
388,20130864,Justin,Green,DB,61801.0,3,2542255.0,1024177,301,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,43,4.63,0.05,0.0,0.0,0.0,0.0,5.0,1.74,1.23,0.01,4.0,0.0,0.0,0.02,0.02,0.3
389,20140206,Jemea,Thomas,DB,30332.0,5,2543808.0,1023967,255,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48,14.5,0.0,0.0,0.0,0.0,0.0,0.0,3.58,1.29,0.28,3.85,0.1,6.8,0.06,0.0,0.44
390,20140248,Ahmad,Dixon,S,76706.0,8,2543696.0,1031160,51,25354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.1,0.27,3.15,0.02,9.0,0.04,0.02,0.25
391,20100065,Jerome,Murphy,DB,33620.0,4,494291.0,80935,651,823,0.0,0.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.56,0.16,3.0,0.02,2.0,0.08,0.08,0.52
392,20140525,Shaquil,Barrett,LB,80523.0,40,2550541.0,1039156,156,5486,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,-431.0,342.5,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,3.39,0.86,4.58,0.47,6.61,0.18,0.0,0.16
393,20090025,Vontae,Davis,DB,61801.0,28,79901.0,1001375,301,827,0.0,0.0,15.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,2.08,0.58,2.57,0.0,0.0,0.25,0.08,0.67
394,20140116,Keith,McGill,DB,84112.0,28,2543762.0,1042195,732,5486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,1.07,0.04,0.0,0.0,0.0,0.0,0.0,0.93
